wallet,nft_count,token_ids,contract,snapshot_block,snapshot_time
0xddf8da887a1d5c07d05a948856b79dab091efc78,51,"21,25,223,282,499,637,902,914,1079,1197,1240,1367,1489,1735,2301,2350,2480,2647,2733,2776,3196,3213,3438,3723,4559,5142,5539,5608,5623,5892,5975,6262,6522,6679,6778,6904,6916,6940,7157,8173,8234,8253,8463,8640,8647,8753,8958,8988,9250,9361,9571",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x6afd74e9a0244d4fde1327e98c2e3ce9aea674fa,50,"1,258,313,407,560,580,700,957,1030,1032,1302,1562,1566,1645,1738,1856,2140,2161,2310,2349,2446,3102,3109,3269,3668,3966,4121,4162,4263,4278,4742,4859,4903,4982,5167,6188,6559,7131,7246,7270,7525,7570,7574,8078,8428,8587,8785,8983,9107,9316",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x0d42c39c2dfaef25d576eb7adf7504b495054818,49,"33,247,305,397,421,833,959,2153,2354,2361,2496,3121,3152,3247,3586,3661,4202,4214,4469,4478,4707,4709,4757,4812,5129,5206,6014,6029,6364,6368,6417,6427,6508,6634,6781,7159,7167,7339,7351,7401,7550,7585,7954,8226,8581,8781,9029,9515,9855",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x37fd1d13819ace84662e51924778074e075779e1,42,"23,95,523,643,994,1282,1515,1759,2768,2844,2863,3480,3619,3808,4167,4217,4251,4500,4552,4602,4832,5101,5637,5655,5824,5829,5976,6106,6243,6554,6655,6820,7095,7308,7593,7934,8081,8608,9036,9293,9534,9929",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xd0c7bece727a8894f750919078505f83348a045b,40,"1065,1077,1236,1347,1441,1477,1510,1622,1713,1937,1948,2012,2413,2957,3328,3373,3763,4187,4563,4625,5048,5233,5311,5347,5374,6128,6527,6565,6676,6688,7360,7396,7403,7651,7996,8817,8929,9359,9847,9924",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xd0380af489f9e50bc051f4978415bac6926ca863,39,"37,342,573,652,740,1151,1924,2139,2607,2609,3351,3462,4041,4584,4693,4718,4848,5075,5514,5921,5963,6117,6209,6284,7228,7267,7533,7665,8106,8211,8349,8517,8625,8860,8935,9349,9630,9803,9811",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x9204c47196fd467df39c96581c51642f1e1a27bd,33,"107,151,173,456,569,825,885,891,987,1454,1521,1644,1700,2100,2711,2885,3208,3532,3803,4352,4502,4733,4897,5023,5345,5807,5899,6107,7569,7636,8016,9069,9851",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x676e67d70ea93c7c80d17631ab0857c1042d0a27,30,"1423,2407,2544,2744,2746,3776,4576,4640,4696,5176,5291,5313,5378,5627,5745,6116,6235,7193,7265,7409,7567,7911,8151,8978,9152,9291,9646,9657,9679,9904",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xfeeede280dc6b77f0591afdb5b2fd266eb648759,29,"524,538,577,775,778,1486,1745,2117,2880,3203,3578,3667,4280,4562,5147,5180,5338,5847,6041,6071,6168,6247,6263,6859,6886,6912,7101,7529,7670",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0x0a9041bb984e4128dd61924f85cb4514008ee095,27,"1027,1538,1936,2790,2857,2946,3202,3457,3505,4647,4925,5007,5057,5281,6646,6726,7023,7116,7453,7602,8271,8311,8407,8591,9485,9517,9779",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
0xcc4fe4e44bd798234762feb0d17e1cab72a4d6cd,26,"567,648,745,1551,1819,2377,2468,2547,3119,3279,3395,3718,4465,4592,5360,6512,6515,7006,7827,7907,7938,8001,8654,9005,9065,9781",0x5f595ff1830b0bd9e67ae6376ad80598876cc34f,62514232,2026-08-07T00:16:08Z
